
Host: ed2

JK: (A|mn)  :       0.00u       0.00s   0.000210w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.057170w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00755200w      1 call
HF: Form S/X:       0.00u       0.00s 0.00009200w      1 call
HF: Guess   :       0.06u       0.00s 0.05946100w      1 call
SAD Guess   :       0.05u       0.00s 0.05222800w      1 call
JK: D       :       0.00u       0.01s   0.015345w  25010 calls
JK: USO2AO  :       0.00u       0.01s   0.024827w  25010 calls
JK: JK      :       0.23u       0.05s   0.471318w  25010 calls
JK: J       :       0.03u       0.01s   0.076348w  25010 calls
JK: J1      :       0.00u       0.00s   0.026823w  50017 calls
JK: J2      :       0.02u       0.01s   0.021653w  50017 calls
JK: K       :       0.14u       0.04s   0.188084w  25010 calls
JK: K1      :       0.10u       0.01s   0.119272w  75020 calls
JK: K2      :       0.01u       0.01s   0.026969w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.007097w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001518w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000054w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000025w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000018w      3 calls
HF: Form G  :       0.00u       0.00s   0.000080w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001549w      3 calls
HF: Form C  :       0.00u       0.00s   0.000044w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Wed Mar 29 17:29:45 2017
Timers Off: Wed Mar 29 17:30:13 2017

Wall Time:       28.00 seconds

JK: (A|mn)  :       0.01u       0.00s   0.000240w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.057093w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.01s 0.00769000w      1 call
HF: Form S/X:       0.00u       0.00s 0.00009000w      1 call
HF: Guess   :       0.06u       0.00s 0.05963600w      1 call
SAD Guess   :       0.05u       0.00s 0.05231700w      1 call
JK: D       :       0.01u       0.01s   0.014906w  25010 calls
JK: USO2AO  :       0.02u       0.00s   0.024625w  25010 calls
JK: JK      :       0.18u       0.05s   0.478322w  25010 calls
JK: J       :       0.02u       0.01s   0.077079w  25010 calls
JK: J1      :       0.01u       0.00s   0.027560w  50017 calls
JK: J2      :       0.00u       0.00s   0.021378w  50017 calls
JK: K       :       0.08u       0.02s   0.190919w  25010 calls
JK: K1      :       0.07u       0.00s   0.123452w  75020 calls
JK: K2      :       0.00u       0.00s   0.026750w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006860w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001506w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000055w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000007w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000019w      3 calls
HF: Form G  :       0.00u       0.00s   0.000078w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001539w      3 calls
HF: Form C  :       0.00u       0.00s   0.000044w      3 calls
HF: Form D  :       0.00u       0.00s   0.000003w      3 calls

***********************************************************

Host: ed2

Timers On : Wed Mar 29 17:33:19 2017
Timers Off: Wed Mar 29 17:33:49 2017

Wall Time:       30.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000225w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.058031w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.00u       0.00s 0.00762400w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006800w      1 call
HF: Guess   :       0.06u       0.00s 0.05936800w      1 call
SAD Guess   :       0.05u       0.00s 0.05419600w      1 call
JK: D       :       0.01u       0.00s   0.015160w  25010 calls
JK: USO2AO  :       0.01u       0.01s   0.025434w  25010 calls
JK: JK      :       0.28u       0.14s   0.480304w  25010 calls
JK: J       :       0.01u       0.08s   0.076297w  25010 calls
JK: J1      :       0.01u       0.05s   0.026685w  50017 calls
JK: J2      :       0.00u       0.01s   0.021284w  50017 calls
JK: K       :       0.14u       0.04s   0.190340w  25010 calls
JK: K1      :       0.08u       0.02s   0.122542w  75020 calls
JK: K2      :       0.01u       0.00s   0.027225w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006775w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001373w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000058w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000007w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000025w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000017w      3 calls
HF: Form G  :       0.00u       0.00s   0.000083w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001405w      3 calls
HF: Form C  :       0.00u       0.00s   0.000060w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Wed Mar 29 18:02:43 2017
Timers Off: Wed Mar 29 18:03:11 2017

Wall Time:       28.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000228w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.057897w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00800300w      1 call
HF: Form S/X:       0.00u       0.00s 0.00014300w      1 call
HF: Guess   :       0.06u       0.00s 0.06253100w      1 call
SAD Guess   :       0.05u       0.00s 0.05133200w      1 call
JK: D       :       0.00u       0.00s   0.014387w  25010 calls
JK: USO2AO  :       0.01u       0.00s   0.024320w  25010 calls
JK: JK      :       0.31u       0.08s   0.449905w  25010 calls
JK: J       :       0.06u       0.01s   0.074997w  25010 calls
JK: J1      :       0.02u       0.01s   0.026180w  50017 calls
JK: J2      :       0.02u       0.00s   0.020996w  50017 calls
JK: K       :       0.16u       0.06s   0.181380w  25010 calls
JK: K1      :       0.08u       0.01s   0.117079w  75020 calls
JK: K2      :       0.03u       0.01s   0.026422w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006489w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001461w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000055w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000025w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000019w      3 calls
HF: Form G  :       0.00u       0.00s   0.000084w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001492w      3 calls
HF: Form C  :       0.00u       0.00s   0.000045w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Wed Mar 29 18:06:29 2017
Timers Off: Wed Mar 29 18:06:57 2017

Wall Time:       28.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000209w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.057572w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00750200w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006400w      1 call
HF: Guess   :       0.05u       0.00s 0.05559200w      1 call
SAD Guess   :       0.05u       0.00s 0.04963300w      1 call
JK: D       :       0.00u       0.00s   0.014636w  25010 calls
JK: USO2AO  :       0.02u       0.02s   0.025306w  25010 calls
JK: JK      :       0.26u       0.08s   0.471436w  25010 calls
JK: J       :       0.04u       0.02s   0.075931w  25010 calls
JK: J1      :       0.01u       0.02s   0.026451w  50017 calls
JK: J2      :       0.01u       0.00s   0.021178w  50017 calls
JK: K       :       0.12u       0.06s   0.190816w  25010 calls
JK: K1      :       0.08u       0.02s   0.124638w  75020 calls
JK: K2      :       0.03u       0.01s   0.027208w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006665w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001479w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000055w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000018w      3 calls
HF: Form G  :       0.00u       0.00s   0.000081w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001508w      3 calls
HF: Form C  :       0.00u       0.00s   0.000042w      3 calls
HF: Form D  :       0.00u       0.00s   0.000000w      3 calls

***********************************************************

Host: ed2

Timers On : Wed Mar 29 18:10:13 2017
Timers Off: Wed Mar 29 18:10:39 2017

Wall Time:       26.00 seconds

JK: (A|mn)  :       0.01u       0.00s   0.000216w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.058603w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00695700w      1 call
HF: Form S/X:       0.01u       0.00s 0.00007300w      1 call
HF: Guess   :       0.05u       0.00s 0.05736800w      1 call
SAD Guess   :       0.05u       0.00s 0.05217900w      1 call
JK: D       :       0.00u       0.00s   0.013977w  25010 calls
JK: USO2AO  :       0.00u       0.00s   0.023947w  25010 calls
JK: JK      :       0.22u       0.08s   0.460050w  25010 calls
JK: J       :       0.05u       0.01s   0.075754w  25010 calls
JK: J1      :       0.03u       0.00s   0.026028w  50017 calls
JK: J2      :       0.02u       0.00s   0.021450w  50017 calls
JK: K       :       0.09u       0.04s   0.185846w  25010 calls
JK: K1      :       0.07u       0.02s   0.120234w  75020 calls
JK: K2      :       0.02u       0.01s   0.026773w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006613w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001534w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000070w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000026w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000020w      3 calls
HF: Form G  :       0.00u       0.00s   0.000083w      3 calls
HF: Form F  :       0.00u       0.00s   0.000006w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001578w      3 calls
HF: Form C  :       0.00u       0.00s   0.000046w      3 calls
HF: Form D  :       0.00u       0.00s   0.000003w      3 calls

***********************************************************

Host: ed2

Timers On : Wed Mar 29 18:16:39 2017
Timers Off: Wed Mar 29 18:17:04 2017

Wall Time:       25.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000207w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.057324w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.00u       0.00s 0.00731800w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006700w      1 call
HF: Guess   :       0.06u       0.00s 0.05811500w      1 call
SAD Guess   :       0.05u       0.00s 0.05291400w      1 call
JK: D       :       0.00u       0.01s   0.014008w  25010 calls
JK: USO2AO  :       0.01u       0.00s   0.023222w  25010 calls
JK: JK      :       0.17u       0.04s   0.457921w  25010 calls
JK: J       :       0.01u       0.00s   0.074809w  25010 calls
JK: J1      :       0.01u       0.00s   0.025759w  50017 calls
JK: J2      :       0.00u       0.00s   0.021256w  50017 calls
JK: K       :       0.08u       0.03s   0.185205w  25010 calls
JK: K1      :       0.06u       0.02s   0.118628w  75020 calls
JK: K2      :       0.00u       0.00s   0.026775w  50015 calls
JK: AO2USO  :       0.00u       0.01s   0.006496w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001599w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000056w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000027w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000019w      3 calls
HF: Form G  :       0.00u       0.00s   0.000083w      3 calls
HF: Form F  :       0.00u       0.00s   0.000006w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001630w      3 calls
HF: Form C  :       0.00u       0.00s   0.000047w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Wed Mar 29 19:57:14 2017
Timers Off: Wed Mar 29 19:57:19 2017

Wall Time:        5.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000215w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.056663w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.01u       0.00s 0.00763800w      1 call
HF: Form S/X:       0.00u       0.00s 0.00008300w      1 call
HF: Guess   :       0.05u       0.00s 0.05868900w      1 call
SAD Guess   :       0.05u       0.00s 0.05350000w      1 call
JK: D       :       0.02u       0.01s   0.012876w  25010 calls
JK: USO2AO  :       0.02u       0.00s   0.025192w  25010 calls
JK: JK      :       0.22u       0.04s   0.450875w  25010 calls
JK: J       :       0.03u       0.02s   0.074299w  25010 calls
JK: J1      :       0.01u       0.00s   0.025987w  50017 calls
JK: J2      :       0.02u       0.01s   0.020983w  50017 calls
JK: K       :       0.09u       0.00s   0.182937w  25010 calls
JK: K1      :       0.07u       0.00s   0.118895w  75020 calls
JK: K2      :       0.00u       0.00s   0.026665w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006176w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001435w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000054w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000019w      3 calls
HF: Form G  :       0.00u       0.00s   0.000079w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001466w      3 calls
HF: Form C  :       0.00u       0.00s   0.000043w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:03:13 2017
Timers Off: Thu Mar 30 11:03:18 2017

Wall Time:        5.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000187w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.055750w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000022w      3 calls
HF: Form H  :       0.00u       0.00s 0.00785100w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006400w      1 call
HF: Guess   :       0.06u       0.00s 0.05809700w      1 call
SAD Guess   :       0.05u       0.00s 0.05206700w      1 call
JK: D       :       0.00u       0.01s   0.011815w  25010 calls
JK: USO2AO  :       0.00u       0.00s   0.023559w  25010 calls
JK: JK      :       0.25u       0.04s   0.435491w  25010 calls
JK: J       :       0.02u       0.01s   0.071336w  25010 calls
JK: J1      :       0.00u       0.00s   0.025190w  50017 calls
JK: J2      :       0.02u       0.00s   0.020350w  50017 calls
JK: K       :       0.12u       0.03s   0.176982w  25010 calls
JK: K1      :       0.07u       0.02s   0.115298w  75020 calls
JK: K2      :       0.03u       0.01s   0.025833w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006448w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001646w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000049w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000012w      3 calls
HF: Form G  :       0.00u       0.00s   0.000078w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001678w      3 calls
HF: Form C  :       0.00u       0.00s   0.000054w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:05:16 2017
Timers Off: Thu Mar 30 11:05:22 2017

Wall Time:        6.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000182w      3 calls
JK: (A|Q)^-1/2:       0.04u       0.00s   0.056856w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.01u       0.00s 0.00737900w      1 call
HF: Form S/X:       0.00u       0.00s 0.00004400w      1 call
HF: Guess   :       0.05u       0.00s 0.05797300w      1 call
SAD Guess   :       0.05u       0.00s 0.05344400w      1 call
JK: D       :       0.01u       0.00s   0.013285w  25010 calls
JK: USO2AO  :       0.02u       0.00s   0.025748w  25010 calls
JK: JK      :       0.38u       0.07s   0.448212w  25010 calls
JK: J       :       0.03u       0.01s   0.072761w  25010 calls
JK: J1      :       0.01u       0.00s   0.025486w  50017 calls
JK: J2      :       0.01u       0.00s   0.020090w  50017 calls
JK: K       :       0.15u       0.01s   0.182197w  25010 calls
JK: K1      :       0.10u       0.01s   0.117655w  75020 calls
JK: K2      :       0.02u       0.00s   0.025971w  50015 calls
JK: AO2USO  :       0.01u       0.00s   0.006224w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001545w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000050w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000015w      3 calls
HF: Form G  :       0.00u       0.00s   0.000077w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001578w      3 calls
HF: Form C  :       0.00u       0.00s   0.000044w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:08:01 2017
Timers Off: Thu Mar 30 11:08:07 2017

Wall Time:        6.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000172w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.055475w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00770900w      1 call
HF: Form S/X:       0.00u       0.00s 0.00004600w      1 call
HF: Guess   :       0.05u       0.00s 0.05749400w      1 call
SAD Guess   :       0.05u       0.00s 0.05272000w      1 call
JK: D       :       0.00u       0.01s   0.013425w  25010 calls
JK: USO2AO  :       0.01u       0.01s   0.025288w  25010 calls
JK: JK      :       0.14u       0.07s   0.443956w  25010 calls
JK: J       :       0.02u       0.03s   0.072484w  25010 calls
JK: J1      :       0.01u       0.00s   0.025419w  50017 calls
JK: J2      :       0.00u       0.00s   0.020005w  50017 calls
JK: K       :       0.05u       0.03s   0.177434w  25010 calls
JK: K1      :       0.05u       0.00s   0.115380w  75020 calls
JK: K2      :       0.00u       0.00s   0.025638w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006466w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001468w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000046w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000022w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000014w      3 calls
HF: Form G  :       0.00u       0.00s   0.000073w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001497w      3 calls
HF: Form C  :       0.00u       0.00s   0.000039w      3 calls
HF: Form D  :       0.00u       0.00s   0.000000w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:09:28 2017
Timers Off: Thu Mar 30 11:09:36 2017

Wall Time:        8.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000187w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.055769w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00913300w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006400w      1 call
HF: Guess   :       0.05u       0.00s 0.05629400w      1 call
SAD Guess   :       0.05u       0.00s 0.04945900w      1 call
JK: D       :       0.00u       0.00s   0.013794w  25010 calls
JK: USO2AO  :       0.01u       0.01s   0.024474w  25010 calls
JK: JK      :       0.19u       0.06s   0.444791w  25010 calls
JK: J       :       0.02u       0.01s   0.072659w  25010 calls
JK: J1      :       0.02u       0.00s   0.025618w  50017 calls
JK: J2      :       0.00u       0.00s   0.020735w  50017 calls
JK: K       :       0.09u       0.01s   0.178236w  25010 calls
JK: K1      :       0.07u       0.01s   0.115021w  75020 calls
JK: K2      :       0.00u       0.00s   0.026038w  50015 calls
JK: AO2USO  :       0.00u       0.01s   0.006056w  25010 calls
DIISManager::add_entry:       0.01u       0.00s   0.001493w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000068w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000008w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000031w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000020w      3 calls
HF: Form G  :       0.00u       0.00s   0.000100w      3 calls
HF: Form F  :       0.00u       0.00s   0.000006w      3 calls
HF: DIIS    :       0.01u       0.00s   0.001548w      3 calls
HF: Form C  :       0.00u       0.00s   0.000054w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:13:01 2017
Timers Off: Thu Mar 30 11:13:09 2017

Wall Time:        8.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000186w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.055313w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00717700w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006400w      1 call
HF: Guess   :       0.06u       0.00s 0.05750200w      1 call
SAD Guess   :       0.05u       0.00s 0.05193100w      1 call
JK: D       :       0.01u       0.00s   0.012833w  25010 calls
JK: USO2AO  :       0.03u       0.00s   0.022845w  25010 calls
JK: JK      :       0.25u       0.09s   0.440191w  25010 calls
JK: J       :       0.05u       0.03s   0.072424w  25010 calls
JK: J1      :       0.02u       0.01s   0.024963w  50017 calls
JK: J2      :       0.01u       0.00s   0.020537w  50017 calls
JK: K       :       0.06u       0.01s   0.177166w  25010 calls
JK: K1      :       0.04u       0.00s   0.114131w  75020 calls
JK: K2      :       0.01u       0.01s   0.025989w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006364w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001481w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000049w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000013w      3 calls
HF: Form G  :       0.00u       0.00s   0.000075w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001510w      3 calls
HF: Form C  :       0.00u       0.00s   0.000040w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:14:47 2017
Timers Off: Thu Mar 30 11:14:55 2017

Wall Time:        8.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000183w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.055834w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00707200w      1 call
HF: Form S/X:       0.00u       0.00s 0.00007200w      1 call
HF: Guess   :       0.06u       0.00s 0.05591800w      1 call
SAD Guess   :       0.05u       0.00s 0.05073900w      1 call
JK: D       :       0.01u       0.01s   0.013960w  25010 calls
JK: USO2AO  :       0.01u       0.01s   0.023143w  25010 calls
JK: JK      :       0.27u       0.25s   0.440745w  25010 calls
JK: J       :       0.05u       0.06s   0.074508w  25010 calls
JK: J1      :       0.03u       0.05s   0.026074w  50017 calls
JK: J2      :       0.01u       0.01s   0.021028w  50017 calls
JK: K       :       0.04u       0.14s   0.178056w  25010 calls
JK: K1      :       0.03u       0.09s   0.114879w  75020 calls
JK: K2      :       0.00u       0.02s   0.026080w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006199w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001435w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000047w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000014w      3 calls
HF: Form G  :       0.00u       0.00s   0.000074w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001464w      3 calls
HF: Form C  :       0.00u       0.00s   0.000039w      3 calls
HF: Form D  :       0.00u       0.00s   0.000003w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:15:56 2017
Timers Off: Thu Mar 30 11:16:05 2017

Wall Time:        9.00 seconds

JK: (A|mn)  :       0.00u       0.01s   0.000189w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.055290w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00750400w      1 call
HF: Form S/X:       0.00u       0.00s 0.00007100w      1 call
HF: Guess   :       0.06u       0.00s 0.05780100w      1 call
SAD Guess   :       0.05u       0.00s 0.05120400w      1 call
JK: D       :       0.00u       0.00s   0.014889w  25010 calls
JK: USO2AO  :       0.01u       0.00s   0.024226w  25010 calls
JK: JK      :       0.15u       0.13s   0.440803w  25010 calls
JK: J       :       0.02u       0.03s   0.073426w  25010 calls
JK: J1      :       0.02u       0.00s   0.025603w  50017 calls
JK: J2      :       0.00u       0.00s   0.020260w  50017 calls
JK: K       :       0.05u       0.08s   0.178563w  25010 calls
JK: K1      :       0.03u       0.02s   0.115275w  75020 calls
JK: K2      :       0.01u       0.02s   0.025701w  50015 calls
JK: AO2USO  :       0.01u       0.02s   0.006021w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001593w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000048w      3 calls
